英語,日本語,id
artisan,職人(名詞),2175
parental,親の(形容詞),2176
suffice,満足させる，足りる(動詞),2177
burglary,強盗，住宅侵入(名詞),2178
interact,相互作用する，互いに影響を与える(動詞),2179
prevent A from B,AをBから防ぐ，AをBから保護する(熟語),2180
ignition,点火，発火(名詞),2181
segment,区切り，部分(名詞),2182
numb,麻痺した、しびれた(形容詞),2183
lurk,待ち伏せる(動詞),2184
quote,見積り/見積る(名詞),2185
hemisphere,半球(名詞),2186
throw off,を投げ捨てる，放り出す，放棄する(熟語),2187
warehouse,倉庫(名詞),2188
considerate,思いやりのある(形容詞),2189
expel,を追放する，除名する(動詞),2190
windmill,風車(名詞),2191
practitioner,開業医，専門家(名詞),2192
depict,を描写する，描く(動詞),2193
aesthetic,美的な(形容詞),2194
constraint,拘束，強制(名詞),2195
emit,を放射する，発する(動詞),2196
swirl,渦巻く，旋回する(動詞),2197
propel,を推し進める，前進させる(動詞),2198
substantially,実質的に，本質的に(副詞),2199
correlation,相関性(名詞),2200
dignify,威厳をつける(動詞),2201
treacherous,裏切った，反逆の(形容詞),2202
faction,派閥，党派(名詞),2203
entangle,を絡ませる，もつれさせる(動詞),2204
luminous,光っている，輝く(形容詞),2205
suburban,郊外の，郊外型の(形容詞),2206
rave,夢中で話す(動詞),2207
raft,いかだ(名詞),2208
extinguish,を消す(動詞),2209
prologue,序章(名詞),2210
communion,親交(名詞),2211
bail,保釈，保釈金(名詞),2212
settle up,を支払う，払い戻す(熟語),2213
take in,を摂取する，取り入れる(熟語),2214
rumble,ゴロゴロ鳴る(動詞),2215
adolescence,青春期，思春期(名詞),2216
vomit,吐く/嘔吐(動詞),2217
obsess,執着する，とりつく(動詞),2218
add up to,結局～になる，結果として(熟語),2219
gush,吹き出る(動詞),2220
revenue,収益，所得(名詞),2221
negligent,怠慢な(形容詞),2222
unify,を一つにする，統一する(動詞),2223
associate A with B,AとBを関係づける(熟語),2224
medication,投薬，薬剤(名詞),2225
gauge,規格(名詞),2226
slaughter,虐殺，大量殺戮(名詞),2227
traverse,を横切る，横断する(動詞),2228
tavern,居酒屋(名詞),2229
rusty,さびた(形容詞),2230
attribute A to B,AをBに依るものとする，AをBとみなす(熟語),2231
agonize,苦しむ(動詞),2232
presidency,大統領職，首相職(名詞),2233
hangover,二日酔い(名詞),2234
pharmacy,薬局(名詞),2235
distract A from B,Aの気をBからそらす(熟語),2236
wicket,窓口(名詞),2237
rapture,有頂天，大喜び(名詞),2238
skid,滑り止め，横滑り(名詞),2239
assassinate,を暗殺する(動詞),2240
have access to,を利用できる，を利用可能(熟語),2241
lust,切望，渇望(名詞),2242
in pursuit of,を追跡して，追いかけて(熟語),2243
abound,たくさんいる，多い(動詞),2244
prostitute,売春婦(名詞),2245
in development,開発中の，開発過程において(熟語),2246
contaminate,を汚染する，汚す(動詞),2247
unstable,不安定な，ゆらぎやすい(形容詞),2248
keep up on,の最新状況を把握する，追いつく(熟語),2249
archaic,古風な，すたれた(形容詞),2250
durable,耐久性のある，長持ちする(形容詞),2251
retort,言い返す(動詞),2252
gender,性別，性(名詞),2253
ongoing,進行中の(形容詞),2254
slip up,やり損なう，うっかり誤る(熟語),2255
sarcastic,皮肉な，嫌みの(形容詞),2256
disaster,災害，災難(名詞),2257
fad,流行(名詞),2258
analogy,類似(名詞),2259
assorted,盛り合わせの(形容詞),2260
register for,に登録する，に記録する(熟語),2261
exalt,高揚する(動詞),2262
integrity,誠実さ，誠意(名詞),2263
defective,欠点のある(形容詞),2264
subject to,の支配下にある，によると(熟語),2265
attainment,達成，到達(名詞),2266
make ends meet,収支を合わせる，つじつまを合わせる(熟語),2267
shudder,身震いする(動詞),2268
feel for,を感じる，同情する，を体感する(熟語),2269
clean cut,きちんとした，整然とした(形容詞),2270
cramp,けいれん(名詞),2271
frantic,半狂乱の，狂った(形容詞),2272
tickle,をくすぐる(動詞),2273
allegation,主張，申し立て(名詞),2274
delicacy,優美さ，精巧さ(名詞),2275
light bulb,電球，蛍光灯(名詞),2276
pass out,気絶する，失神する(熟語),2277
ecological,生態学の(形容詞),2278
kick around,粗末に扱う，酷使する(熟語),2279
tug,をぐいと引く，強く引っ張る(動詞),2280
ironic,皮肉な(形容詞),2281
lyric,歌詞/叙情的な(名詞),2282
rouge,口紅(名詞),2283
sulfur,硫黄(名詞),2284
tie up,を縛り上げる，束縛する(熟語),2285
ripple,波紋(名詞),2286
testimony,証言，申し立て(名詞),2287
recede,退く(動詞),2288
ascertain,を確かめる(動詞),2289
negligible,取るに足らない(形容詞),2290
compatible,互換性のある，両立できる(形容詞),2291
aboriginal,先住民の，土着の(形容詞),2292
disdain,を軽蔑する(動詞),2293
finite,有限の，限りある(形容詞),2294
poach,密漁する(動詞),2295
paraphrase,言い換え(名詞),2296
shake up,大きく変える，再編する(熟語),2297
blur,しみ，汚れ(名詞),2298
prophecy,予言(名詞),2299
hierarchy,階層(名詞),2300
decimal,小数(名詞),2301
par,同等，等価(名詞),2302
laptop,ノートパソコン(名詞),2303
aviation,航空，飛行(名詞),2304
captivity,監禁，囚禁(名詞),2305
sterile,殺菌した，不妊の(形容詞),2306
breakthrough,突破口(名詞),2307
transcript,写し，写本(名詞),2308
deodorant,防臭剤(名詞),2309
desperation,自暴自棄，絶望(名詞),2310
shrill,かん高い，金切り声の(形容詞),2311
contagious,伝染性の(形容詞),2312
ambiguous,あいまいな(形容詞),2313
hostage,人質(名詞),2314
facilitate,を促進する，楽にする(動詞),2315
sovereign,主権者，君主(名詞),2316
addiction,中毒性(名詞),2317
on balance,考慮すると，結局(熟語),2318
hitherto,従来，今まで(副詞),2319
strangle,を絞め殺す，窒息させる(動詞),2320
maze,迷路(名詞),2321
quiver,小刻みに揺れる，震える(動詞),2322
supervisor,上司(名詞),2323
conserve,を保存する，保護する(動詞),2324
nurture,を養う，養育する(動詞),2325
tilt,を傾ける，を斜めにする(動詞),2326
tonic,強壮剤，健康促進剤(名詞),2327
integration,統合，結合(名詞),2328
dissolution,分離，溶解(名詞),2329
arrogance,傲慢(名詞),2330
rotate,回転する(動詞),2331
tribal,部族の(形容詞),2332
craze,発狂させる(動詞),2333
pier,桟橋(名詞),2334
relic,遺物，遺跡(名詞),2335
talk down to,見下して話す，軽蔑して話す(熟語),2336
aerial,大気の，空気の(形容詞),2337
juvenile,少年の(形容詞),2338
keep A out of B,AをBに入れない，AをBに含めない(熟語),2339
resolute,断固たる(形容詞),2340
nourishment,栄養，滋養(名詞),2341
donor,提供者，寄付者(名詞),2342
coup,大当たり(名詞),2343
underlying,根底にある(形容詞),2344
burn out,を焼き尽くす，を灼き尽くす(熟語),2345
humiliate,に恥をかかせる(動詞),2346
rarity,希少さ，珍しさ(名詞),2347
reddish,赤らんだ(形容詞),2348
pick over,吟味して選ぶ，選び抜く(熟語),2349
merge,合併する，合体する(動詞),2350
shrewd,鋭敏な，鋭い(形容詞),2351
glaze,上塗りする(動詞),2352
parish,教区(名詞),2353
thereby,それによって(副詞),2354
unprecedented,前例のない(形容詞),2355
validity,有効性，効果性(名詞),2356
norm,規範，基準(名詞),2357
vendor,行商人(名詞),2358
close in,を閉じ込める，隔離する(熟語),2359
diabetes,糖尿病，高血糖症(名詞),2360
momentum,運動量，運動エネルギー(名詞),2361
opt,を選ぶ，選定する(動詞),2362
chunk,厚切り，かたまり(名詞),2363
secular,世俗の，現世の(形容詞),2364
in particular,特に，とりわけ(熟語),2365
manipulate,操る(動詞),2366
sanction,認可，許可(名詞),2367
fire up,点火する，起動する(熟語),2368
poke,を突つく(動詞),2369
donate A to B,AをBに寄付する(熟語),2370
immune,免疫の，免疫のある(形容詞),2371
remnant,残り物，残存物(名詞),2372
inventory,在庫(名詞),2373
grotesque,怪奇な，異様な(形容詞),2374
discourse,言説，講演(名詞),2375
reminder,催促，注意喚起(名詞),2376
willingness,意欲，意志(名詞),2377
verdict,評決(名詞),2378
nutrient,栄養素，栄養分(名詞),2379
syndrome,症候群(名詞),2380
squad,分隊(名詞),2381
credibility,信頼性，信用(名詞),2382
legislature,立法府(名詞),2383
read off,を読み上げる，すらすら読む(熟語),2384
collaboration,共同，共作，協力(名詞),2385
respondent,被告，応答(名詞),2386
hand off,を渡す，手渡す(熟語),2387
racism,人種差別(名詞),2388
infrastructure,基盤(名詞),2389
sovereignty,主権，統治権(名詞),2390
behavioral,行動上の，行動の(形容詞),2391
sibling,兄弟姉妹(名詞),2392
synonym,同意語，類語(名詞),2393
shoelace,靴ひも(名詞),2394
verify,を確認する，立証する(動詞),2395
gorge,峡谷，谷間(名詞),2396
cult,儀式，信仰(名詞),2397
aptitude,素質，才能(名詞),2398
miser,守銭奴，欲張り(名詞),2399
ramp,傾斜路(名詞),2400
ore,鉱石(名詞),2401
abbreviate,を略する，短縮する(動詞),2402
ingenuity,工夫，創意工夫(名詞),2403
swap,交換する，取り換える(動詞),2404
afar,はるか遠くに(副詞),2405
work out,練習する，運動する(熟語),2406
analogous,類似している(形容詞),2407
allot,を割り当てる，充当する(動詞),2408
dissent,異議を唱える，反対する(動詞),2409
diverge,分岐する，分かれる(動詞),2410
distaste,嫌悪，いや気(名詞),2411
overt,明白な，公然の(形容詞),2412
ordeal,試練，試金石(名詞),2413
crescent,三日月(名詞),2414
vice versa,反対に，反対もまた(熟語),2415
outnumber,数で勝る(動詞),2416
round up,寄せ集める，切り上げる(熟語),2417
pact,協定，条約(名詞),2418
consolation,慰め，慰安(名詞),2419
purge,粛清する，浄化する(動詞),2420
distortion,ねじれ，ゆがみ(名詞),2421
remorse,自責，良心の呵責(名詞),2422
apathy,無関心，無感動(名詞),2423
lifelike,生きてるような，生き写しの(形容詞),2424
transit,乗り継ぎ(名詞),2425
faithless,不誠実な，不実な(形容詞),2426
enrage,激怒させる(動詞),2427
stick around,居残る，うろうろする(熟語),2428
ply,精を出す，努力する(動詞),2429
ease into,にゆっくりと入る，スムーズに入る，滞りなく入る(熟語),2430
dogma,教義，信条(名詞),2431
occupant,占有者，居住者(名詞),2432
excerpt,抜粋，引用句(名詞),2433
erroneous,誤った，間違えた(形容詞),2434
siege,包囲(名詞),2435
adornment,装飾品(名詞),2436
notional,概念的な，抽象的な(形容詞),2437
militant,好戦的な，攻撃的な(形容詞),2438
bin,容器(名詞),2439
inconceivable,想像もつかない，信じられない(形容詞),2440
put A into place,Aを実行する，Aを遂行する(熟語),2441
bonfire,たき火(名詞),2442
set aside,横に置く，取っておく(熟語),2443
constable,巡査，公務員(名詞),2444
gravestone,墓石(名詞),2445
rebel against,に反抗する，対抗する(熟語),2446
enmity,敵意，憎しみ(名詞),2447
chronic,慢性的な(形容詞),2448
forearm,前腕部(名詞),2449
interrogate,を尋問する(動詞),2450
exempt,を免除する(動詞),2451
monopolize,を独占する(動詞),2452
confess to,を白状する，告白する(熟語),2453
assimilate,吸収する，同化する，取り込む(動詞),2454
summer solstice,夏至(名詞),2455
vogue,流行(名詞),2456
nip,をつねる，はさむ(動詞),2457
tune up,を調整する，整備する(熟語),2458
back down,手を引く，引き下がる(熟語),2459
pervade,浸透する(動詞),2460
rigorous,厳格な(形容詞),2461
transfusion,輸血(名詞),2462
hygiene,衛生(名詞),2463
hang out,くつろぐ，リラックスする(熟語),2464
duplicate,を複製する(動詞),2465
rectify,を修正する(動詞),2466
ecstatic,夢中の，有頂天の(形容詞),2467
instantaneous,即時の，瞬間の(形容詞),2468
commemorate,を祝う，記念する(動詞),2469
droop,うなだれる(動詞),2470
repute,評判(名詞),2471
fingertip,指先(名詞),2472
celestial,天体の，天国の(形容詞),2473
crave,を欲する，切望する(動詞),2474
bog,沼地(名詞),2475
anecdote,逸話(名詞),2476
amiable,愛想が良い，感じが良い(形容詞),2477
infuse,注入する(動詞),2478
precedent,先例，前提(名詞),2479
surmise,を推測する(動詞),2480
noteworthy,注目に値する，著しい(形容詞),2481
law enforcement,法の執行(名詞),2482
contention,争い，競争(名詞),2483
cuddle,を抱きしめる(動詞),2484
take up,を取り上げる(熟語),2485
duchess,公爵夫人(名詞),2486
plaque,額，歯垢(名詞),2487
malicious,悪意のある，意地の悪い(形容詞),2488
win over,に勝つ，説得する(熟語),2489
metro,地下鉄(名詞),2490
hover,空中停止する(動詞),2491
contemptuous,軽蔑的な(形容詞),2492
irresistible,抵抗できない，抑えられない(形容詞),2493
fusion,融合(名詞),2494
predicate,述語(名詞),2495
eat up,食べつくす，使い果たす(熟語),2496
incoherent,一貫性のない(形容詞),2497
distracted,気の散った，注意をそらされた(形容詞),2498
slack,緩んだ，たるんだ(形容詞),2499
extravagance,浪費(名詞),2500
precarious,不安定な，不確かな(形容詞),2501
crack up,大破する，くじける(熟語),2502
pester,を悩ませる，困らせる(動詞),2503
repress,を抑圧する，鎮圧する(動詞),2504
be critical of,に批判的である，否定的な(熟語),2505
pang,激痛(名詞),2506
glisten,きらめく，光る(動詞),2507
moor,つなぐ(動詞),2508
decree,法令(名詞),2509
censor,検閲官(名詞),2510
evoke,呼び起こす(動詞),2511
spectrum,波長分布，波長の分布，光の分布(名詞),2512
rigorous,厳しい，厳格な(形容詞),2513
superintendent,監督者(名詞),2514
distance A from B,AをBから遠ざける，AをBから隔てる(熟語),2515
differential,差分の，差別的な(形容詞),2516
conjecture,推測，憶測(名詞),2517
contamination,汚染，汚染物質(名詞),2518
highness,高度，殿下(名詞),2519
coherence,一貫性，結合(名詞),2520
sinister,不吉な，縁起の悪い(形容詞),2521
salvation,救済，救い(名詞),2522
turn down,を断る，拒む(熟語),2523
intuitive,直感的な(形容詞),2524
temperance,節制，禁酒(名詞),2525
abort,中絶する，流産する(動詞),2526
matrix,母体，原盤(名詞),2527
bring out,を引き出す，引き起こす(熟語),2528
occidental,西洋の(形容詞),2529
fall out of favor with,に嫌われる，のお気に入りでなくなる(熟語),2530
haven,避難所(名詞),2531
chant,聖歌，歌(名詞),2532
rustic,素朴な，田舎の(形容詞),2533
aquatic,水生の，水の(形容詞),2534
gutter,側溝，排水溝(名詞),2535
observatory,観測所(名詞),2536
populous,人口の多い(形容詞),2537
supersonic,超音速の(形容詞),2538
janitor,用務員，建物のメンテナンス等を担当する人(名詞),2539
in mind,頭に置いて，考慮して(熟語),2540
poultry,家禽(名詞),2541
sensory,感覚の(形容詞),2542
ruthless,冷酷な，無慈悲な(形容詞),2543
deter,をやめさせる，躊躇させる(動詞),2544
converse,逆の(形容詞),2545
jot,わずか，微量(名詞),2546
cheery,陽気な，明るい(形容詞),2547
cut in,切り込む，干渉する(熟語),2548
vocational,職業の，職業上の(形容詞),2549
din,騒音(名詞),2550
intimidate,をおびえさせる，脅す(動詞),2551
insincere,誠意のない，不誠実な(形容詞),2552
obstruct,をふさぐ，遮断する(動詞),2553
astray,道に迷って(副詞),2554
go back on,を裏切る，約束を破る(熟語),2555
obsolete,時代遅れの(形容詞),2556
wail,泣き叫ぶ(動詞),2557
conceited,うぬぼれた(形容詞),2558
ebb,衰退，引き潮(名詞),2559
morale,士気，風紀(名詞),2560
stun,を気絶させる(動詞),2561
transcribe,を筆記する，複写する(動詞),2562
rascal,ならず者，ごろつき(名詞),2563
piety,信仰心(名詞),2564
infer,を推論する，推量する(動詞),2565
preoccupation,没頭，夢中(名詞),2566
heredity,遺伝，相続(名詞),2567
barter,物々交換する(動詞),2568
aloof,離れて，遠ざかって(副詞),2569
indecent,わいせつな，みだらな(形容詞),2570
integrate A into B,AをBに統合する，AをBに併合する(熟語),2571
gravel,砂利(名詞),2572
compassionate,思いやりのある，情け深い(形容詞),2573
elaboration,精巧さ(名詞),2574
cynical,皮肉な，冷笑的な(形容詞),2575
footnote,脚注(名詞),2576
in line with,に従って，一致して，合致して(熟語),2577
outrageous,無法な，法律を無視した(形容詞),2578
providence,摂理(名詞),2579
sustainable,存続可能な，持続可能な(形容詞),2580
contradictory,矛盾した，正反対の(形容詞),2581
conflict with,と相容れない，合わない(熟語),2582
detection,発見，探知(名詞),2583
surgical,外科の，外科的な(形容詞),2584
inflammation,炎症，発火(名詞),2585
mobilize,動員する(動詞),2586
taint,腐敗，汚染(名詞),2587
assertive,断定的な(形容詞),2588
pedestal,台座，基礎(名詞),2589
elasticity,弾力，伸縮(名詞),2590
layman,俗人(名詞),2591
tuition,授業料，学費(名詞),2592
classify A as B,AをBに分類する(熟語),2593
potent,効能のある，効果的な(形容詞),2594
impair,を損なう，弱める(動詞),2595
gust,突風(名詞),2596
radius,半径(名詞),2597
dynasty,王朝，王家(名詞),2598
stop by,立ち寄る，短時間訪れる(熟語),2599
undermine,弱体化させる，衰退させる(動詞),2600
overcast,曇った，陰気な(形容詞),2601
feudal,領地の，封建の(形容詞),2602
intermission,休止，休憩(名詞),2603
shoplift,を万引きする(動詞),2604
boulevard,大通り(名詞),2605
be tidied up,きちんと片づけた，整えた(熟語),2606
invest in,に投資する，に資本を提供する(熟語),2607
as it turns out,結局のところ，最終的に(熟語),2608
shun,を避ける(動詞),2609
damned,のろわれた(形容詞),2610
act on,を決定する，決議する(熟語),2611
curfew,門限(名詞),2612
uproar,大騒ぎ，騒動(名詞),2613
spiral,螺旋の(形容詞),2614
yolk,卵黄，黄身(名詞),2615
terminate,を終了する，終わらせる(動詞),2616
petroleum,石油(名詞),2617
monotony,単調，一本調子(名詞),2618
linguistics,言語学(名詞),2619
redeem,を引き換える，買い戻す(動詞),2620
enrichment,濃縮，豊かにすること(名詞),2621
application form,申込用紙，願書(名詞),2622
adjacent,隣接している(形容詞),2623
biased toward,に対する偏見，偏った見方(熟語),2624
bondage,緊縛，縛り(名詞),2625
infuriate,を激怒させる(動詞),2626
oblivion,忘却(名詞),2627
sift,をふるいにかける(動詞),2628
placid,穏やかな，温和な(形容詞),2629
persevere,を辛抱する，我慢する(動詞),2630
amplify,を拡大する，増大する(動詞),2631
fixture,備品(名詞),2632
disruptive,破壊的な，破壊力のある(形容詞),2633
impeach,を責める，弾劾する(動詞),2634
inexplicable,不可解な，説明できない(形容詞),2635
allocation,割り当て，配置(名詞),2636
hypocrite,偽善者(名詞),2637
blizzard,猛吹雪(名詞),2638
longevity,寿命，長寿(名詞),2639
void,無効の(形容詞),2640
fatherland,祖国(名詞),2641
lock in,を閉じ込める，密封するように閉じる(熟語),2642
reminiscence,回想(名詞),2643
give rise to,を生じさせる，を引き起こす(熟語),2644
surge,波打つ，急に上がる(動詞),2645
participle,分詞(名詞),2646
obstacle to,への障壁，の妨害(熟語),2647
reservoir,貯水池(名詞),2648
distill,蒸留する(動詞),2649
evacuate,避難する，逃避する(動詞),2650
trickle,したたる(動詞),2651
crest,とさか(名詞),2652
pollutant,汚染物質(名詞),2653
contour,輪郭(名詞),2654
sum up,を合計する，要約する(熟語),2655
irrelevance,無関係，見当違い(名詞),2656
fragrant,香りのよい，香り高い(形容詞),2657
periodic,定期的な，周期的な(形容詞),2658
tentative,暫定の，仮の(形容詞),2659
crimson,真紅の(形容詞),2660
butler,執事(名詞),2661
rogue,悪党(名詞),2662
preparatory,準備の(形容詞),2663
acoustic,音響の，聴覚の(形容詞),2664
lighthearted,気軽な，気楽な(形容詞),2665
discord,不一致，不和(名詞),2666
fore,前方の，前部の(形容詞),2667
throng,群衆，群れ(名詞),2668
chauffeur,運転手(名詞),2669
midweek,週半ば(名詞),2670
psychic,超能力のある(形容詞),2671
solicit,を懇願する(動詞),2672
flair,才能，能力(名詞),2673
madden,を発狂させる，激怒させる(動詞),2674
painstaking,骨を折る，苦心する(形容詞),2675
lukewarm,なまぬるい，微温の(形容詞),2676
flaw,欠点(名詞),2677
sling,投石器(名詞),2678
legitimacy,合法，正当性(名詞),2679
go over,を繰り返す(熟語),2680
see through,を見抜く，見通す，透視する(熟語),2681
assassin,暗殺者，刺客(名詞),2682
plume,羽根飾り(名詞),2683
posterity,子孫(名詞),2684
scrutiny,精査(名詞),2685
overdue,延滞した，期限の過ぎた(形容詞),2686
diffuse,を散らす，拡散する(動詞),2687
deteriorate,を悪化させる(動詞),2688
grandeur,雄大さ，壮大さ(名詞),2689
parasite,寄生虫，寄生生物(名詞),2690
renounce,を放棄する，中止する(動詞),2691
porridge,おかゆ(名詞),2692
at the moment,今のところ，現状(熟語),2693
sled,そり(名詞),2694
entice,誘惑する，魅惑する(動詞),2695
peat,泥炭(名詞),2696
put forth,を進める，出す(熟語),2697
sunken,沈んだ(形容詞),2698
oversight,見落とし，過失(名詞),2699
immeasurable,計り知れない，無限の(形容詞),2700
outsmart,裏をかく，出し抜ける(動詞),2701
neutralize,中和する(動詞),2702
supremacy,至高，覇権(名詞),2703
sign up,登録する，署名する(熟語),2704
electrify,帯電させる(動詞),2705
eclipse,日食(名詞),2706
heath,荒野，野原(名詞),2707
boon,恩恵(名詞),2708
epic,大作，壮大な作品(名詞),2709
jest,冗談(名詞),2710
phonetic,音声の(形容詞),2711
wisdom tooth,親知らず，知歯(名詞),2712
sewer,下水道(名詞),2713
pane,鏡板(名詞),2714
muscular,筋肉質の(形容詞),2715
border,国境，境界(名詞),2716
recurrence,再発，反復(名詞),2717
skeptical,懐疑的な，疑い深い(形容詞),2718
frugal,質素な，倹約な(形容詞),2719
daze,目をくらます(動詞),2720
foretell,を予告する，予言する(動詞),2721
emigrant,移民，移住者(名詞),2722
sanctuary,聖域，聖なる場所(名詞),2723
cheeky,生意気な，ずうずうしい(形容詞),2724
prank,いたずら，悪ふざけ(名詞),2725
fabulous,素晴らしい(形容詞),2726
segregate,を分離する，隔離する(動詞),2727
cuisine,料理(名詞),2728
skim over,流し読みする，ざっと読む，素早く読む(熟語),2729
retention,保持，維持(名詞),2730
bring off,を成し遂げる，達成する，完成させる(熟語),2731
whereby,それによって，それに従って(接続詞),2732
partition,仕切り，分割(名詞),2733
dubious,疑っている，はっきりしない(形容詞),2734
intrigue,陰謀(名詞),2735
captivate,を魅了する(動詞),2736
expose A to B,AをBにさらす(熟語),2737
erupt,噴火する(動詞),2738
prone,しがちで，傾向がある(形容詞),2739
level off,平らにする，水平にする(熟語),2740
deceptive,だまそうとする，当てにならない(形容詞),2741
talk up,を大袈裟にほめる，過大に評価する(熟語),2742
contribute to,に貢献する(熟語),2743
designation,指定，選定(名詞),2744
avert,を逸らす，避ける(動詞),2745
dreary,退屈な(形容詞),2746
camel,ラクダ(名詞),2747
stink,悪臭を放つ(動詞),2748
thermal,熱の，温度に関する(形容詞),2749
devoid,欠けている，欠如している(形容詞),2750
thump,を殴る，たたく(動詞),2751
mimic,を模倣する，真似る(動詞),2752
place limitation on,に制限を加える，限界を与える(熟語),2753
meager,貧弱な(形容詞),2754
notation,表記，注釈(名詞),2755
torrent,急流(名詞),2756
merger,合併(名詞),2757
perpetuate,を永続させる(動詞),2758
evergreen,常緑の(形容詞),2759
rebuke,を注意する，しかる(動詞),2760
manipulation,巧妙な扱い，操作(名詞),2761
holocaust,大虐殺(名詞),2762
hectic,興奮した(形容詞),2763
nod off,眠り込む，眠る(熟語),2764
denounce,非難する，批判する(動詞),2765
incur,負う，招く(動詞),2766
sap,樹液(名詞),2767
predominant,優勢な，有力な(形容詞),2768
interim,暫定，中間(名詞),2769
affluent,裕福な，富裕な(形容詞),2770
devotee,信者(名詞),2771
hit the books,猛勉強する，必死に勉強する(熟語),2772
pretext,口実，弁解(名詞),2773
idly,何もしないで，怠けて(副詞),2774
repentance,後悔，懺悔(名詞),2775
ceaseless,絶え間ない(形容詞),2776
bizarre,奇妙な，異様な(形容詞),2777
gratification,満足，喜び(名詞),2778
reunion,同窓会(名詞),2779
radioactive,放射性の(形容詞),2780
akin,同族の，血族の(形容詞),2781
meek,おとなしい，温和な(形容詞),2782
purify,を清める，浄化する(動詞),2783
layoff,一時解雇(名詞),2784
bounce back,持ち直す，回復する(熟語),2785
fight back,応戦する，やり返す(熟語),2786
illegitimate,違法の，非合法の(形容詞),2787
exertion,尽力，努力(名詞),2788
lethal,致命的な(形容詞),2789
as before,以前の様に，以前と同等に(熟語),2790
median,中央値(名詞),2791
condemnation,非難(名詞),2792
fall into,に属する，分類される(熟語),2793
lengthy,長い(形容詞),2794
frivolous,軽薄な，いい加減な(形容詞),2795
germ,細菌(名詞),2796
compulsion,脅迫，強制(名詞),2797
boulder,丸石(名詞),2798
sequel,続編，続き(名詞),2799
agitate,を扇動する，揺り動かす(動詞),2800
jump at,に飛びつく，すぐに受け入れる(熟語),2801
tangible,有形の，手で触れる(形容詞),2802
keep up with,に遅れず付いていく，遅れないで追随する(熟語),2803
evade,避ける，避ける(動詞),2804
thong,ひも(名詞),2805
seduce,を誘惑する，そそのかす(動詞),2806
sinner,罪人(名詞),2807
massacre,皆殺し，大虐殺(名詞),2808
haze,もや，かすみ(名詞),2809
woe,悲痛，苦悩(名詞),2810
ponder,を熟考する，じっくり考える(動詞),2811
lucrative,利益が上がる，儲かる(形容詞),2812
illogical,非論理的な(形容詞),2813
radiant,輝く，光を放つ(形容詞),2814
inborn,生まれつきの，先天的な(形容詞),2815
doze,居眠りする(動詞),2816
oversee,を監督する(動詞),2817
plateau,高原，台地(名詞),2818
detain,を引き留める，留め置く(動詞),2819
match A with B,AをBと適合させる(熟語),2820
petty,取るに足らない，ささいな(形容詞),2821
sage,賢明な(形容詞),2822
peek,のぞき見る，ちらっとのぞく(動詞),2823
impotent,無力な，無気力な(形容詞),2824
come through,を通り抜ける，やり通す(熟語),2825
fall through,失敗に終わる，駄目になる，台無しになる(熟語),2826
dictatorship,独裁(名詞),2827
confound,を困惑させる，混乱させる(動詞),2828
anarchy,無秩序，無政府状態(名詞),2829
head out,出発する，去る(熟語),2830
deduct,を差し引く，控除する(動詞),2831
irrigation,灌漑(名詞),2832
toothpick,爪楊枝(名詞),2833
avalanche,雪崩(名詞),2834
residue,残留物，残余(名詞),2835
irrigate,を灌漑する，水を引く(動詞),2836
imprudent,軽率な，無謀な(形容詞),2837
myriad,無数の(名詞),2838
disfigure,醜くする(動詞),2839
pinnacle,頂点(名詞),2840
botanist,植物学者，植物研究者(名詞),2841
discreet,慎重な，分別のある(形容詞),2842
maternal,母の(形容詞),2843
regiment,連隊(名詞),2844
congestion,密集，充満(名詞),2845
dilute,薄める，希釈する(動詞),2846
crumble,を粉々にする(動詞),2847
reciprocal,相互の(形容詞),2848
let A go,Aを解雇する，自由にする(熟語),2849
face off,対決する，向き合う，立ち向かう(熟語),2850
feat,偉業，功績(名詞),2851
depot,停車場(名詞),2852
dioxide,二酸化物(名詞),2853
localize,地方化する(動詞),2854
saving account,普通預金，通常の預金(名詞),2855
complacent,自己満足の，独りよがりの(形容詞),2856
perverse,ひねくれた，強情な(形容詞),2857
tip over,ひっくり返る，転覆する(熟語),2858
childbirth,出産，分娩(名詞),2859
break down,を壊す，解体する(熟語),2860
tact,機転(名詞),2861
tumor,腫瘍(名詞),2862
be likely to,する可能性が高い，しそうになる(熟語),2863
stepfather,継父，義父(名詞),2864
abstraction,抽象的(名詞),2865
intrinsic,本質的な，基本的な(形容詞),2866
premature,時期尚早の，早まった(形容詞),2867
forefinger,人差し指(名詞),2868
bran,ぬか(名詞),2869
mythology,神話(名詞),2870
ravage,破壊(動詞),2871
get down to,に下りる，取り組む(熟語),2872
kidney,腎臓(名詞),2873
swoop,急襲する(動詞),2874
whatsoever,なんでも(副詞),2875
come along,一緒に行く，共に進む(熟語),2876
plummet,おもり(名詞),2877
herald,報道者，使者(名詞),2878
notorious,悪名高い，有名な(形容詞),2879
protocol,儀礼(名詞),2880
alienate,を遠ざける(動詞),2881
cosmic,宇宙の，宙域の(形容詞),2882
put an end to,を終わらせる，終了させる(熟語),2883
tumult,騒動，暴動(名詞),2884
play out,最後まで演じる，遊ぶ，最後まで続ける(熟語),2885
retrospect,回顧，回想(名詞),2886
pack up,を荷造りする，詰める(熟語),2887
apiece,各自で(副詞),2888
get on with,とうまくやっていく，スムーズに進める(熟語),2889
