英語,日本語,id
be destitute of,に困窮する，を持っていない,2469
plod,とぼとぼ歩く,2470
plethora,過多,2471
prognosis,予後,2472
at worst,最悪の場合，もっとも悪い状況,2473
ring a bell,思い出させる，聞いたことのある,2474
immersion,没入，熱中,2475
unfurl,広げる,2476
chauvinism,愛国心,2477
plumb,おもり,2478
oneness,一体感,2479
boil down to,煮詰める，結局～になる,2480
embankment,堤防,2481
in years,年間で，一年を通して,2482
for the benefit of,のために，の(利益の)ために,2483
on bail,保釈中の，出所中の,2484
sleep in,寝床に入る，ゆっくり寝る,2485
itinerary,旅程,2486
alive and well,健在で，元気で，健全で,2487
beggar,乞食,2488
welsh,踏み倒す,2489
corroboration,確証,2490
canteen,売店,2491
furlough,休暇,2492
step in,介入する，立ち入る,2493
egalitarian,平等主義者,2494
take A for granted,Aを当然と思う，Aを当たり前と考える,2495
in so far as,する限りにおいて，～でありさえすれば,2496
filibuster,議事妨害,2497
cavern,洞窟,2498
barrow,手押し車,2499
pentagon,五角形,2500
neurosis,神経症,2501
hegemony,覇権,2502
propulsion,推進,2503
subjugate,征服する,2504
biceps,上腕二頭筋,2505
iniquity,不正,2506
succumb to,に負ける，で死ぬ,2507
ransack,捜しまわる,2508
tear down,解体する，分解する,2509
with open arms,両手を広げて，心から喜んで,2510
under construction,建設中で，工事中,2511
in dispute,論争中の，議論の的となっている,2512
pan out,砂金が出る，成功する,2513
get wet to the skin,ずぶ濡れになる，びしょ濡れになる,2514
recrimination,非難し返す,2515
encryption,暗号化,2516
true to life,写実的，そっくりの,2517
genotype,遺伝子型,2518
autism,自閉症,2519
on the subject of,に関して，について,2520
inquire of,を問い合わせる，尋ねる,2521
promontory,岬,2522
curio,骨董品,2523
diction,言い回し,2524
take pains,苦労する，骨を折る,2525
under consideration,検討中の，審議中の,2526
esophagus,食道,2527
speak well of,の事を良く言う，ほめる,2528
rut,轍,2529
hermit,世捨て人,2530
lathe,旋盤,2531
precipice,絶壁,2532
out and about,出歩いて，外に出られる,2533
epitome,典型，縮図,2534
gait,歩行,2535
rump,臀部,2536
accomplice,共犯者,2537
beyond question,疑いもなく，確かに,2538
exponent,解説者,2539
puberty,思春期,2540
squeak,きしむ,2541
buy out,買い取る，株を買い取る,2542
introspection,内省,2543
owing to,のために，のおかげで,2544
pick up the pieces,欠片を拾う，事態を修復する,2545
fall in with,と知り合いになる，交際する,2546
crony,旧友,2547
iron out,解決する，しわを伸ばす,2548
blow in,風が吹き込む，突然現れる,2549
emissary,密偵,2550
fable,寓話,2551
ratification,批准,2552
sleep on,を一晩寝て考える，決定を一日延ばす,2553
fade away,消えていく，消滅していく,2554
pique,憤慨させる,2555
gain on,追い上げる，侵食する,2556
escapade,いたずら,2557
mischief,いたずら,2558
forgery,偽造,2559
in doubt,疑って，迷って,2560
take root,根付く，定着する,2561
shell out,支払う，大金を払う,2562
whimper,しくしく泣く,2563
rebuttal,反論,2564
in a million,最高の，かけがえのない,2565
pass through,を通る，通り抜ける,2566
retract,撤回する,2567
make for,へ向かう，に役立つ,2568
die of,で死ぬ，亡くなる,2569
be devoid of,を持っていない，に欠いている,2570
elation,得意げ,2571
hatchet,手斧,2572
infertility,不妊,2573
provocation,挑発,2574
high and low,高きも低きも，あらゆる人達,2575
be weary of,にうんざりしている，飽き飽きしている,2576
node,節,2577
dune,砂丘,2578
circumference,外周,2579
with A start,はっとして，ビクッとして,2580
infatuation,夢中,2581
mulch,根覆い,2582
for life,一生の，生きるために,2583
parson,牧師,2584
inflict A on B,BにAを与える，負わせる,2585
malady,病気,2586
pellet,小粒,2587
oddly enough,奇妙なことに，おかしなことに,2588
transpire,蒸発する,2589
amity,親善,2590
dichotomy,二分法，両方,2591
in a second,すぐに，一瞬で,2592
dike,堤防,2593
nomad,遊牧民,2594
caprice,気まぐれ,2595
recuperate,回復する,2596
manipulator,操縦者,2597
break the news,悲報を伝える，悲しみを知らせる,2598
proscribe,禁ずる,2599
ethos,気風,2600
hole up,冬眠する，隠れる,2601
dung,糞,2602
tell A apart,Aを区別する，Aを見分ける,2603
orator,講演者,2604
fission,分裂,2605
as much as to say,と言わんばかりに，と言っているかのように,2606
resurgence,復活,2607
cutback,削減,2608
forfeit,没収,2609
anorexia,拒食症,2610
work off,徐々に取れる，減らす,2611
aviary,鳥小屋,2612
migraine,偏頭痛,2613
crevice,隙間,2614
quarantine,隔離,2615
raze,跡形もなく破壊する,2616
break into tears,涙が出る，泣き出す,2617
cistern,貯水槽,2618
wrest,もぎ取る,2619
draw into,引き込む，引き入れる,2620
innuendo,暗示,2621
jubilee,記念祭,2622
lagoon,環礁,2623
by dint of,によって，の力で,2624
mutiny,反乱,2625
rummage,かき回して探す,2626
aperture,隙間、開口部,2627
in addition to,に加えて，のほかに,2628
take leave of,と告別する，別れる,2629
twitter,さえずる,2630
crash into,衝突する，ぶち当たる,2631
amends,償い,2632
billow,うねり,2633
revere,尊敬する,2634
citadel,城塞,2635
carry over,持ち越す，繰り返す,2636
hearsay,伝聞,2637
repudiate,否認する,2638
remission,免除，除外,2639
hedonism,快楽主義,2640
under cover,内密に，隠れて,2641
least of all,とりわけ，最も～ない,2642
cot,小屋,2643
denunciation,非難,2644
ascribe A to B,AからBに帰する,2645
make allowance for,を大目に見る，を考慮に入れる,2646
plaid,格子柄,2647
hold still,止まる，座る,2648
apex,頂上,2649
barley,大麦，麦,2650
claustrophobia,閉所恐怖症,2651
out of order,故障中で，順番が乱れて,2652
confederation,連合,2653
and the like,など，および同類の物,2654
ledger,原簿,2655
weed out,取り除く，引き抜く,2656
municipality,自治体,2657
pick up the thread,再び続ける，再開する,2658
duchy,公国,2659
hang over,持ち越される，継続する,2660
moratorium,猶予,2661
kick back,逆襲する，見返り,2662
bile,胆汁,2663
now and again,時々，時折,2664
classify A into B,AをBに分類する,2665
brute,畜生,2666
out of the picture,目立たない，重要でない,2667
conservatory,温室,2668
roll in,たくさん入る，転がり入る,2669
eat away,食い荒らす，侵食する,2670
supersede,取って代わる,2671
turn pale,青ざめる，血色が悪くなる,2672
fluff,綿毛,2673
at close quarters,間近に，接近して,2674
tantalize,じらす,2675
tend to,する傾向がある，しがちである,2676
at the end of the day,一日の終わりに，最終的に,2677
devolution,委譲,2678
fall behind,遅れる，追い越される,2679
pedestal,台座,2680
reverie,夢想,2681
dream on,夢を見続ける，(命令文で)夢でも見てろ,2682
forage,飼料,2683
murmur,ささやき,2684
panacea,万能薬,2685
welter,転がりまわる,2686
set at,評価する，設置する,2687
consternation,驚き,2688
reprieve,猶予する,2689
watch over,見守る，見張る,2690
presage,予兆,2691
pore over,を凝視する，熟読する,2692
prerequisite,前提条件,2693
accolade,栄誉,2694
chlorine,塩素,2695
environs,周辺,2696
be reckless of,を気に掛けない，気にしない,2697
ligament,靱帯,2698
cheat on,でずるをする，裏切る,2699
whet,研ぐ,2700
avail oneself of,を利用する，を活用する,2701
keep down,身を低くする，大きな声を出さずにいる,2702
crux,核心,2703
squirm,身もだえる,2704
canister,金属容器,2705
delineation,輪郭の描写,2706
pity,同情,2707
have a clue,手がかりがある，見当がつく,2708
trifle with,ぞんざいに扱う，いい加減にあしらう,2709
avarice,貪欲,2710
peal,鐘の響き,2711
clear away,取り除く，片づける,2712
strip A of B,AからBを取り去る，奪う,2713
faucet,蛇口,2714
recoil,後ずさりする,2715
embroidery,刺繍,2716
run off,流出する，逃げる,2717
in diameter,直径で，径で,2718
lair,隠れ家,2719
poke fun at,をからかう，を馬鹿にする,2720
lesion,傷害,2721
arbitration,仲裁,2722
interfere in,に干渉する，介入する,2723
get past,のそばを通る，通り抜ける,2724
slacken,速度を落とす,2725
go after,を追いかける，を求める,2726
sterilize,殺菌する,2727
phase out,段階的に廃止する，撤去する,2728
attire,服装,2729
rouse,目を覚まさせる,2730
scowl,顔をしかめる,2731
connotation,言外の意味,2732
recluse,世捨て人,2733
cataclysm,激変,2734
conformity,適合,2735
repulse,追い払う,2736
iris,虹彩,2737
pull into,引き入れる，引き込む,2738
blasphemy,冒涜,2739
come to a halt,一旦停止する，一時的に止める,2740
fiend,悪魔,2741
magnate,有力者,2742
muzzle,鼻口部,2743
chivalry,騎士道,2744
husk,殻,2745
in contrast with,とは対照的に，～に対して,2746
matrimony,結婚,2747
prostrate,腹ばいになった,2748
around the clock,一日中，24時間体制,2749
wring,絞る,2750
adage,格言,2751
matron,既婚の人，既婚の女性,2752
turn out for,に向かう，の方向に進む,2753
divergence,分岐,2754
caricature,風刺画,2755
entrust A to B,AからBに委託する，任せる,2756
cataract,瀑布,2757
pay down,頭金として払う，即金で払う,2758
seethe,沸騰する,2759
yet again,再び，またまた,2760
armistice,休戦,2761
set forth,説明する，を明らかにする,2762
incursion,侵入,2763
cryptic,秘密の,2764
pert,生意気な,2765
agile,機敏な,2766
insipid,味のない,2767
catch A's eye,Aの目を引く，Aの興味を引く,2768
sleep over,外泊する，を見落とす,2769
interminable,果てしない,2770
anterior,前部の,2771
no sweat,容易に，お安い御用で,2772
legible,読みやすい,2773
stench,悪臭,2774
slough,ぬかるみ,2775
inert,不活性の,2776
saturation,飽和,2777
put through,やり遂げる，に電話を繋ぐ,2778
diagonal,対角線の,2779
ever since,それ以来，それ以降,2780
insolent,横柄な,2781
perfunctory,形式的な（形だけの),2782
diffident,自信のない,2783
screw up,失敗する，しくじる,2784
haggard,やつれた,2785
fall on,降りかかる，突然やってくる,2786
be applicable to,に当てはまる，に適している,2787
shed light on,に光を放つ，当てる,2788
whisker,頬ひげ,2789
sprig,小枝,2790
point up,強調する，際立たせる,2791
precipitous,切り立った,2792
without reserve,遠慮せず，遠慮なく,2793
be distinguished for,と区別される，名高い,2794
demure,控えめな,2795
leave out,を省略する，を除外する,2796
judicious,賢明な,2797
obtrusive,押しつけがましい,2798
get over with,を乗り越える，克服する,2799
shin,すね,2800
adjust A to B,AとBを調整する，AをBに合わせる,2801
asunder,バラバラに,2802
brittle,壊れやすい,2803
specious,見掛け倒しの，尤もらしい,2804
sheath,鞘,2805
polemic,論争の,2806
write out,書きつくす，書くことがなくなる,2807
furry,毛皮の,2808
smudge,汚れ,2809
buy off,お金で解決する，金を払って免れる,2810
jack up,吊り上げる，ジャッキで上げる,2811
sew up,縫合する，うまくまとめる,2812
condescending,恩着せがましい,2813
copious,豊富な,2814
talk back to,に口答えする，言い返す,2815
callous,硬くなった,2816
incandescent,白熱の,2817
rest on,に基づく，に頼る,2818
tantrum,かんしゃく,2819
an eye for an eye,目には目を，同じことをやり返す,2820
slander,中傷,2821
infallible,間違いのない，確実な,2822
crop up,突然現れる，生じる,2823
stallion,種馬,2824
ponderous,重々しい,2825
shoal,浅瀬,2826
thatch,わら,2827
be apt to,しがちである，する癖がある,2828
engage in,に従事する，～に携わる,2829
soggy,水浸しの,2830
impassive,無表情の,2831
tenement,長屋,2832
stay put,入れたまま，元のままで,2833
give A credit for B,BについてAを信用する，AのBを認める,2834
day in， day out,明けても暮れても，毎日毎日,2835
capricious,気まぐれな,2836
impertinent,生意気な,2837
lateral,側面の,2838
hit it off,仲良くやる，ウマが合う,2839
sieve,ふるい,2840
take offense at,に怒る，腹を立てる,2841
talon,爪,2842
out of hand,手を離れて，手に負えなくなって,2843
cranky,気難しい,2844
wash up,顔や手を洗う，皿洗いをする,2845
ingenious,器用な，創造性のある,2846
disheveled,乱れた,2847
renal,腎臓の,2848
vector,ベクトル,2849
be doomed to,運命づけられる，の運命にある,2850
carry off,運び去る，誘拐する,2851
lucid,明快な,2852
go to extremes,極端に行く，行き過ぎる,2853
pagan,異教の,2854
trough,水桶,2855
spore,胞子,2856
think better of,よく考える，見直す,2857
glaring,ぎらぎら輝く,2858
ambient,周囲の,2859
intrusive,煩わしい,2860
porous,穴の多い,2861
at a premium,特別に，割増の,2862
acrid,刺激的な,2863
under the table,こっそりと，そでの下で,2864
build out,構築する，増築する,2865
egregious,悪質な,2866
write off,すぐに書く，即座に記述する,2867
peevish,気難しい,2868
fastidious,気難しい,2869
omnivorous,雑食の,2870
scruffy,みすぼらしい,2871
swine,豚,2872
kinetic,運動の,2873
cursory,大ざっぱな,2874
pull the plug,停止させる，終わらせる,2875
rapt,没頭した,2876
surrender to,に降伏する，屈服する,2877
slapstick,ドタバタ喜劇,2878
zenith,頂点,2879
to be frank,率直に言って，正直なところ,2880
dilapidated,老朽化した,2881
hardy,丈夫な,2882
malevolent,悪意のある，意地悪な,2883
syndicate,企業連合,2884
tether,綱,2885
transgression,違反,2886
derive from,から派生する,2887
ostentatious,派手な,2888
with a vengeance,すさまじい勢いで，猛烈に,2889
ruddy,血色の良い,2890
frivolous,軽薄な,2891
miscellaneous,雑多な,2892
stricture,非難,2893
depraved,堕落した,2894
let off,降ろす，放つ,2895
petite,小柄な，華奢な,2896
end up with,で終わる，の羽目になる,2897
kill oneself,自殺する，自害する,2898
out in the cold,冷たくされて，無視されて,2899
let on,漏らす，白状する,2900
susceptibility,感受性,2901
abhorrent,忌まわしい,2902
dingy,薄汚い,2903
exert oneself to,するために努力する，するために尽力する,2904
zero in on,に的を絞る，照準を合わせる,2905
go nuts,気がふれる，怒り狂う,2906
shard,破片,2907
drum up,呼び集める，募集する,2908
sprite,妖精,2909
impetuous,猛烈な,2910
bite on,に真剣に取り組む，に噛みつく,2911
noxious,有害な,2912
drink in,吸収する，見とれる,2913
tort,不法行為,2914
deplorable,嘆かわしい,2915
sprightly,快活な,2916
smack,ピシャリと打つこと，風味,2917
gullible,騙されやすい,2918
facetious,ふざけた,2919
boil over,沸騰してこぼれる，憤慨する,2920
tenancy,借地権,2921
be incongruous with,と矛盾する，と不一致である,2922
ostensible,表向きの,2923
go into effect,影響が始まる，発行される,2924
so as to,するように，なるように,2925
bear down,圧迫する，制圧する,2926
seldom if ever,めったに，しない,2927
antarctic,南極の,2928
plenary,最大限の，完全な,2929
sedentary,座りがちな,2930
hear out,最後まで聞く，傾聴する,2931
rumor has it that,噂によると，らしい，との噂である,2932
chaste,純潔な,2933
fish for,聞き出す，誘い出す,2934
anthropological,人類学,2935
by coincidence,偶然に，たまたま,2936
equestrian,馬術の,2937
omniscient,全知の,2938
solvent,溶媒，溶剤,2939
topography,地形学,2940
buck for,得ようと努める，求める,2941
lusty,元気な,2942
kick out,追い出す，追放する,2943
vulgarity,下品,2944
pedantic,学者ぶった,2945
set A apart,Aを離す,2946
prodigal,浪費した,2947
make do with,で間に合わせる，でやりくりする,2948
wad,柔らかい塊,2949
fraught,いっぱいの、緊張をはらんだ,2950
do A harm,Aに害を及ぼす，傷つける,2951
somber,憂鬱な,2952
flabby,たるんだ,2953
quarrel with,とけんかする，口論する,2954
scruple,良心の呵責,2955
pensive,物思いに沈んだ,2956
primordial,原始的な,2957
spurious,偽の,2958
immaterial,重要でない,2959
sediment,堆積物,2960
bottom out,底をつく，底値に達する,2961
cast away,投げ捨てる，処分する,2962
ancillary,付属の,2963
feeble,弱々しい,2964
sonic,音の,2965
stenographer,速記者,2966
put up at,に泊まる，宿泊する,2967
hoarse,しわがれ声の,2968
a bunch of,たくさんの，多量の,2969
opinionated,頑固な，意固地な,2970
be distinct from,とは区別する，とは異なって,2971
emeritus,名誉の，名誉退職の,2972
canonical,正規の,2973
in consequence,結果として，その結果,2974
xenophobia,外国人恐怖症,2975
senile,老年の,2976
spruce,気の利いた,2977
make haste,急ぐ，手早くする,2978
pharmaceutical,医薬品の,2979
first and last,総じて，概して,2980
in disguise,変装した，～したふり,2981
tummy,おなか,2982
seismic,地震の,2983
petulant,拗ねた,2984
privy,内情に通じた,2985
upholstery,室内装飾,2986
ecstatic,夢中の,2987
sap,樹液,2988
incredulous,疑い深い,2989
to excess,過剰に，過度に,2990
pungent,舌や鼻を刺激する,2991
scuffle,乱闘,2992
for real,本物の，本気で,2993
wipe out,を一掃する，全滅させる,2994
drink to,を祝って飲む，偲んで酒を飲む,2995
garish,飾り立てた,2996
reciprocal,相互の,2997
languid,だるい,2998
despotic,専制的な,2999
come away,から離れていく，遠ざかる,3000
nonchalant,無関心な,3001
bashful,内気な,3002
brusque,無愛想な,3003
spit it out,白状する，吐き出すように言う,3004
serum,リンパ液，血清,3005
veterinarian,獣医,3006
sluice,水門,3007
take the plunge,思い切ってやる，やってみる,3008
hazy,霞んだ,3009
jovial,陽気な,3010
bear the brunt of,の矢面に立つ，まともに受ける,3011
rise and fall,上下する，起伏する,3012
tentacle,触手,3013
be liable to,責任がある，責任を持つ,3014
be in for,に直面しそうな，に参加する,3015
effervescent,発泡性の,3016
sedate,落ち着いた,3017
perpendicular,直立した,3018
think much of,を尊重する，評価する,3019
on the occasion of,に際して，にあたって,3020
thimble,指ぬき,3021
clerical,事務職の,3022
on hand,近くに，手元に,3023
put it briefly,簡単に言うと，短く言うと,3024
tang,ぴりっとした味,3025
be disappointed at,にがっかりして，に期待外れで,3026
all thumbs,手先が不器用な，ぶざまな,3027
spire,尖塔,3028
arable,耕作可能な,3029
convict of,で有罪判決とする，有罪を宣告する,3030
associate with,と関連付ける，を関連させる,3031
uterus,子宮,3032
slovenly,だらしない,3033
make an end of,で済ませる，終わらせる,3034
omnipotent,全能の,3035
smallpox,天然痘,3036
close call,間一髪，際どいところ,3037
synopsis,あらすじ,3038
turnpike,有料高速道路,3039
litigant,係争中の,3040
tandem,縦に並んで,3041
be faithful to,に忠義を尽くす，付いていく,3042
be prone to,する傾向がある，しがちである,3043
insurmountable,乗り越えられない,3044
despondent,落胆した,3045
hold on to,にすがりつく，放さない,3046
plaintive,哀れな，かわいそうな,3047
volition,意志,3048
stare at,をじっと見つめる，を凝視する,3049
tear off,引きちぎる，脱ぎ捨てる,3050
sacrilegious,罰当たりの,3051
ephemeral,はかない,3052
urn,骨壷,3053
come in contact with,と接触する，連絡する,3054
up in the air,漠然とした，未決定の,3055
onerous,厄介な,3056
docile,扱いやすい,3057
oblique,斜めの,3058
touch off,発射させる，誘発する,3059
thesaurus,知識の宝庫,3060
in a passion,情熱を持って，熱心に,3061
furtive,こそこそした,3062
schematic,概略図の,3063
elaborate on,を詳しく述べる，詳しく話す,3064
syntax,構文,3065
tens of thousands,何万もの，数万の,3066
ease up,緩む，和らぐ,3067
in the mood for,したい気分である，する気になっている,3068
sortie,出撃,3069
intermittent,間欠的な，断続の,3070
torpedo,魚雷,3071
confide in,信じる，許す,3072
catch a glimpse of,をちらっと見る，垣間見る,3073
dignified,威厳のある,3074
wicker,小枝,3075
be proficient in,に精通している，熟知している,3076
assertive,断定的な,3077
dos and don'ts,規則集，注意事項,3078
subsistence,生計,3079
illiterate,文盲の,3080
bound for,行きの，向けの,3081
sleigh,そり,3082
wart,いぼ,3083
amenable,従順な,3084
antiseptic,殺菌の,3085
derisive,嘲笑的な,3086
seclude,引きこもらせる、隠とんさせる,3087
in anticipation of,を予期して，見込んで,3088
sorcerer,魔術師,3089
serene,穏やかな,3090
abject,卑劣な,3091
walk away with,と一緒に歩いて出る，と一緒に歩いて去る,3092
bow out,お辞儀して退出する，身を引く,3093
far cry from,叫び声から遠い，からほど遠い,3094
stratum,地層,3095
vagabond,放浪者,3096
ring out,退出時間を記録する，鳴り響く,3097
sewerage,下水,3098
go overboard,極端に走る，夢中になる,3099
tableau,心を打つ描写,3100
stupor,昏迷,3101
free of charge,無料で，タダで，無償で,3102
seedling,苗木,3103
compulsory,強制的な，強制力のある,3104
in recognition of,の認識で，理解して,3105
lean over,寄りかかる，屈む,3106
keep at,を根気よく続ける，継続する,3107
posthumous,死後の,3108
lethargic,無気力な,3109
conciliatory,調停的な,3110
thoroughfare,幹線道路,3111
take A into consideration,Aを考慮に入れる,3112
typhoid,腸チフス,3113
syringe,注射器,3114
submit A to B,AをBに提出する,3115
stubble,無精ひげ,3116
eviction,立ち退き，明け渡し,3117
demarcation,境界,3118
diva,女性歌手，歌姫,3119
lay in,蓄える，仕入れる,3120
culminate,最高潮に達する,3121
from top to bottom,上から下まで,3122
close out,締め切る，売り払う,3123
deference,尊敬,3124
bail out,脱出する，救済する,3125
plop,ボチャンと落ちる,3126
procrastinate,先延ばしにする,3127
flora,植物群,3128
futility,無益,3129
sticking point,障害，行き詰り,3130
abomination,憎悪,3131
be alien to,と調和せずに，相容れなくて,3132
compost,混合物,3133
surmise,推測する,3134
coddle,甘やかす,3135
hand down,を伝える，を降ろす,3136
constipation,便秘,3137
fix on,を固定する，取り付ける,3138
whittle,削ぐ,3139
vouch for,を保証する，約束する,3140
tranquilize,静める,3141
when it comes to,のことになると，(話が)…ということになると,3142
writhe,身もだえる,3143
up to now,今まで，現在まで,3144
admonition,訓戒,3145
diatribe,痛烈な非難,3146
hiccup,しゃっくり,3147
add up,足し合わせる，合計する,3148
warble,さえずる,3149
bargain for,について交渉する，話し合う,3150
voluptuous,官能的な,3151
embellish,飾る,3152
underpin,下から支える,3153
blunder,大失敗,3154
dispensary,診療所,3155
din,騒音，喧噪,3156
cinch,有力候補,3157
go in for,に参加する，携わる,3158
be obsessed with,に取り付かれる，で頭がいっぱい,3159
epilepsy,てんかん,3160
first and foremost,まず第一に，真っ先に,3161
be worthy to,に値する，価値がある,3162
dishevel,振り乱す,3163
map out,綿密に計画する，地図に精密に示す,3164
lug,力を込めて引く,3165
pull off,もぎ取る，成功を掴む,3166
be keen to,やる気がある，乗り気になっている,3167
meddle,お節介を焼く,3168
from A to Z,最初から最後まで，終始,3169
by the same token,同様に，さらに,3170
contagion,伝染,3171
rebuke,注意する,3172
exclamation,感嘆,3173
cash in,現金に変える，現金を投入する,3174
purr,のどを鳴らす,3175
slit,切り開く,3176
come around,遠回りする，立ち寄る,3177
expropriate,没収する,3178
contrivance,工夫,3179
bear out,裏付ける，支持する,3180
feat,偉業,3181
enshrine,祀る,3182
unkempt,もじゃもじゃの,3183
land A with B,AにBを引き受けさせる,3184
cavalier,騎士,3185
abstain from,を控える，慎む,3186
for the good of,のために，の(利益の)ために,3187
eulogy,賛辞,3188
go through with,で通り抜ける，通過する,3189
look through,に目を通す，一通り調べる,3190
be inferior to,より劣って，下回って,3191
beyond number,数えきれないほど，無数の,3192
imposition,課税,3193
wacky,突飛な,3194
pout,口をとがらせる,3195
abound in,であふれている，に富む,3196
voluble,おしゃべりな,3197
at home with,慣れて，精通して,3198
off duty,非番の，勤務時間外の,3199
in one's presence,目の前で，～のいる所で,3200
wheedle,上手い言葉で誘う,3201
in an instant,瞬時に，一瞬で,3202
implode,内部破壊する,3203
inculcate,教え込む,3204
foreclose,除外する,3205
be addicted to,の中毒になる，癖になる,3206
avenger,復讐者,3207
bridle,手綱,3208
hide out,隠れる，潜伏する,3209
dreary,悲しくさせる,3210
on edge,イライラして，もどかしくて,3211
make a fuss,大騒ぎする，騒ぎ立てる,3212
stigmatize,汚名を着せる,3213
strain,引っ張る,3214
complain of,を訴える，の不平を言う,3215
appall,ぞっとさせる,3216
postulate,仮定する,3217
assure A of B,BのAを保証する，AにBを保証する,3218
excruciate,苦しめる,3219
mother tongue,母国語，母語,3220
bog,沼地,3221
at ease,気楽に，気負いなく,3222
in the abstract,理論上は，理論的には,3223
carcinoma,がん,3224
no offense,悪気はなく，悪気なく,3225
herbicide,除草剤,3226
in the affirmative,肯定の，賛成の,3227
convulsion,けいれん,3228
legitimize,正当化する,3229
puke,吐く,3230
as is,そのまま，現状のままで,3231
can afford to do,する余裕がある，～を買うお金がある,3232
in due time,やがて，いつかは,3233
deviate,逸脱する,3234
pulverize,粉砕する，破砕する,3235
gun for,を追い求める，必死になる,3236
balm,香油,3237
apathy,無関心,3238
lean on,に寄りかかる，にもたれる,3239
blob,柔らかく小さい塊,3240
on second thought,考え直してみると，再考した結果,3241
impel,駆り立てる,3242
blurb,推薦広告,3243
wheeze,息を切らす,3244
notify A of B,AにBを通知する,3245
cessation,中止,3246
in excess of,より過度に，を上回って,3247
allegiance,忠誠,3248
brothel,売春宿，遊廓,3249
groin,鼠径部,3250
at no time,決して～しない，～することはない,3251
apprenticeship,見習い,3252
originate in,に端を発する，起因する,3253
crotch,股,3254
pretend to do,するふりをする，～だと見せかける,3255
take A by surprise,Aを驚かせる,3256
in a vacuum,真空で，真空中で,3257
audacity,大胆さ,3258
embezzle,横領する,3259
ellipse,楕円,3260
rise and shine,起き上がる，起床する,3261
critter,生き物,3262
blatantly,露骨に,3263
glare at,睨みつける,3264
blanch,漂白する,3265
flip-flop,サンダル，パタパタ鳴る音,3266
roundup,切り上げる，駆り集める,3267
nullify,無効にする,3268
irk,いらいらさせる,3269
thrifty,倹約な,3270
annotation,注釈,3271
beseech,懇願する，嘆願する,3272
halfway house,中盤，妥協点,3273
chronology,年表,3274
hesitate to,をためらう，躊躇する,3275
usurp,奪う,3276
agitate,かき立てる,3277
spring from,から生じる，から生まれる,3278
commotion,騒動,3279
on principle,原則として，道徳的見地から,3280
emancipate,解放する,3281
crank up,刺激する，始動する,3282
rumble,ゴロゴロ鳴る,3283
regurgitate,吐き戻す,3284
visceral,内臓の,3285
put emphasis on,に重点を置く，を重んじる,3286
jingle,リンリン鳴らす,3287
contention,争い,3288
gratuity,心付け,3289
sneak up on,忍び寄る，こっそり近づく,3290
creak,キーキー鳴る,3291
quench,渇きをいやす，抑制する,3292
fling,投げる,3293
be suitable for,に適している，に適した,3294
teeter,ぶらぶらする,3295
finery,華美な装飾,3296
admire A for B,BについてAを賞賛する,3297
cleave,割る,3298
in all probability,十中八九,3299
fabrication,製作,3300
be indebted to,に負債がある，恩義がある,3301
drool,よだれを垂らす,3302
amputation,切断,3303
not necessarily,必ずしも必要でなく，必ずしも～ない,3304
vascular,管の,3305
wrestle with,取っ組み合う，取り組む,3306
at face value,額面通り，表面通りの価値で,3307
transitory,一時的な,3308
put A into practice,Aを実践する，実行する,3309
prowl,うろつく,3310
once and for all,これを最後に，最終的に,3311
resuscitate,蘇生させる,3312
espouse,信念や主張を支持する,3313
concordance,一致,3314
emancipation,解放,3315
down to earth,分別のある，現実的な,3316
gaffe,失策,3317
enumerate,列挙する,3318
crack down,厳しく取り締まる，処罰する,3319
hip to,に気づいている，認識している,3320
water down,水で薄める，和らげる,3321
mutilate,切断する,3322
stop off,途中下車する，寄り道する,3323
by force,力ずくで，無理やり,3324
head over heels,真っ逆さまに，逆さまに,3325
perforate,穴を空ける,3326
no less than,と同じほど，に劣らず,3327
scamper,ふざけ回る，あわてて逃げる,3328
tardy,遅れた,3329
mingle with,と混ざる，交じる,3330
repatriate,送還する,3331
enthrall,魅了する,3332
crucifixion,はりつけ,3333
crypt,地下室,3334
denigrate,侮辱する,3335
grail,聖杯,3336
at intervals,飛び飛びに，時々,3337
have a flat tire,タイヤがパンクする，パンクしている,3338
amplitude,広さ，振幅,3339
make matters worse,問題を悪化させる，問題をよくない方向に導く,3340
virile,男らしい,3341
budge,少し動く,3342
filth,汚物,3343
chastise,懲らしめる,3344
fart,おならをする,3345
to death,死ぬまで，生涯,3346
sputter,唾を飛ばして喋る,3347
come out with,を見せる，口に出す,3348
become of,となる，になる,3349
ensconce,快適に座る,3350
saunter,ぶらつく,3351
hang in,頑張る，持ちこたえる,3352
conform A to B,AをBに合わせる,3353
unequivocal,明確な,3354
build A into B,AをBに組み入れる,3355
loiter,ぶらぶら歩く,3356
be akin to,に似ている，と同種である,3357
pervade,染み込む,3358
stupendous,途方もない,3359
arousal,覚醒,3360
concentrate A on B,AをBに集中させる，AをBに専念させる,3361
discomfiture,挫折,3362
in succession,連続して，引き続き,3363
tie into,結び付ける，調和させる,3364
detest,忌み嫌う,3365
consent to,に納得する，を許す,3366
pick up the tab,勘定を払う，支払いをする,3367
gird,締める,3368
aegis,保護,3369
either way,どちらにしても，どのみち,3370
absolve,免除する，免許する,3371
be obliged to,義務を負う，責任を持つ,3372
faze,心を騒がせる,3373
prohibit A from doing,Aがすることを禁止する,3374
fruition,結実，実現,3375
epitomize,縮める,3376
